color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,num_voted_users,num_user_for_reviews,language,country,content_rating,actor_2_facebook_likes,imdb_score,movie_facebook_likes,Adventure,Action,Drama,Fantasy,Romance,Comedy,Family,Musical,History,War,Documentary,Sport,Crime,Horror,Mystery,Sci_Fi,Thriller,Animation,Biography
Color,111.0,88.0,82.0,329.0,869.0,74945,359.0,English,USA,PG-13,624.0,1.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,107.0,88.0,190.0,163.0,137000.0,26236,110.0,English,USA,PG-13,459.0,5.7,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,34.0,94.0,36.0,507.0,13000.0,23928,100.0,English,USA,PG,828.0,6.6,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,151.0,117.0,20.0,783.0,11000.0,58957,91.0,English,USA,R,904.0,6.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,289.0,95.0,4.0,80.0,788.0,82082,236.0,English,France,PG-13,447.0,6.1,10000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,76.0,99.0,272.0,62.0,1000.0,26390,176.0,English,USA,PG-13,87.0,4.8,713,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,150.0,96.0,83.0,926.0,26000.0,112516,223.0,English,USA,R,968.0,6.2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
Color,67.0,98.0,11000.0,967.0,1000.0,29385,86.0,English,USA,R,979.0,7.5,979,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,36.0,123.0,6.0,85.0,541.0,5796,177.0,English,USA,PG,249.0,6.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Color,149.0,101.0,176.0,83.0,3000.0,24019,199.0,English,UK,R,268.0,7.1,983,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
Color,156.0,102.0,563.0,385.0,12000.0,69172,316.0,English,USA,R,442.0,6.6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,64.0,94.0,394.0,565.0,922.0,21542,88.0,English,USA,R,855.0,6.1,977,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Color,210.0,102.0,192.0,31.0,346.0,60516,147.0,English,USA,PG-13,41.0,6.7,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,113.0,108.0,212.0,347.0,969.0,22823,113.0,English,USA,PG-13,794.0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,390.0,116.0,198.0,884.0,17000.0,92237,366.0,English,UK,R,1000.0,7.2,25000,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Color,5.0,93.0,18.0,181.0,400.0,6701,26.0,English,USA,PG,220.0,4.3,444,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,248.0,102.0,1000.0,270.0,734.0,79855,235.0,English,UK,PG-13,563.0,6.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,137.0,103.0,350.0,99.0,5000.0,13505,180.0,English,UK,R,378.0,7.1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,214.0,115.0,214.0,968.0,14000.0,32567,106.0,English,USA,R,12000.0,6.3,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,104.0,96.0,11000.0,223.0,11000.0,35586,131.0,English,USA,R,474.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,81.0,98.0,4.0,677.0,2000.0,16372,121.0,English,Australia,PG-13,1000.0,6.1,311,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,175.0,101.0,53.0,580.0,14000.0,61360,129.0,English,USA,R,1000.0,6.6,25000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,20.0,106.0,277.0,383.0,22000.0,17349,42.0,English,USA,PG-13,2000.0,6.0,855,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,69.0,101.0,11000.0,2.0,1000.0,30083,140.0,English,USA,R,612.0,6.8,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,168.0,87.0,0.0,548.0,22000.0,89547,199.0,English,USA,R,557.0,7.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,166.0,111.0,0.0,725.0,856.0,60156,299.0,English,USA,R,742.0,6.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,160.0,99.0,52.0,148.0,22000.0,49855,117.0,English,USA,PG-13,1000.0,7.2,10000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,32.0,88.0,84.0,177.0,650.0,25371,129.0,English,Germany,PG,384.0,1.9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,72.0,83.0,10.0,69.0,688.0,21933,76.0,English,Germany,PG-13,99.0,5.5,676,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,53.0,91.0,10.0,436.0,716.0,9785,26.0,English,USA,PG-13,537.0,4.5,233,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,76.0,108.0,54.0,463.0,786.0,6838,117.0,English,USA,PG-13,567.0,6.3,924,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,15.0,154.0,189.0,388.0,683.0,3454,64.0,English,USA,G,641.0,7.0,548,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Color,401.0,148.0,0.0,175.0,204.0,61935,242.0,English,USA,R,178.0,6.7,18000,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0
Color,31.0,77.0,3.0,593.0,787.0,3851,114.0,English,USA,G,690.0,2.8,346,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,65.0,110.0,9.0,826.0,997.0,7894,25.0,English,USA,PG-13,941.0,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,26.0,42.0,686.5092123911724,376.0,1000.0,15612,29.0,English,USA,TV-14,440.0,7.5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,45.0,83.0,119.0,633.0,885.0,8560,205.0,English,USA,PG-13,816.0,4.3,797,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,260.0,107.0,0.0,99.0,2000.0,59248,164.0,English,Russia,R,749.0,5.6,48000,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,129.0,100.0,17.0,86.0,669.0,15169,213.0,English,Canada,PG-13,429.0,6.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
Color,58.0,87.0,29.0,522.0,1000.0,18571,120.0,English,USA,R,794.0,5.3,847,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,103.0,154.0,608.0,149.0,1000.0,10037,202.0,English,UK,R,452.0,7.4,608,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
Color,45.0,106.0,38.0,975.0,1000.0,15978,122.0,English,Mexico,PG-13,1000.0,7.4,15000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,345.0,99.0,0.0,691.0,13000.0,80617,190.0,English,UK,R,10000.0,6.5,36000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Color,232.0,100.0,0.0,407.0,21000.0,89383,293.0,English,USA,R,18000.0,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
Color,116.0,116.0,150.0,956.0,18000.0,24997,75.0,English,USA,PG,1000.0,7.2,13000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Color,148.0,94.0,892.0,81.0,310.0,37626,521.0,English,Canada,R,294.0,2.3,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Color,79.0,111.0,650.0,181.0,690.0,11958,39.0,English,USA,PG,224.0,6.4,1000,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,167.0,100.0,143.0,430.0,829.0,29649,361.0,English,USA,R,681.0,6.1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,350.0,125.0,78.0,745.0,1000.0,45799,180.0,English,USA,R,969.0,7.0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,25.0,114.0,329.0,544.0,1000.0,6904,102.0,English,Canada,R,912.0,6.5,971,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,99.0,119.0,18.0,9.0,20.0,14301,45.0,English,USA,PG-13,18.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
 Black and White,231.0,135.0,162.0,228.0,23000.0,48346,230.0,English,USA,R,13000.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Color,119.0,93.0,19.0,619.0,15000.0,28629,113.0,English,USA,PG-13,13000.0,4.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Color,182.0,114.0,0.0,446.0,975.0,41737,105.0,English,USA,PG-13,877.0,6.9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,245.0,124.0,0.0,631.0,22000.0,55842,274.0,English,USA,R,1000.0,7.5,13000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,174.0,134.0,6000.0,745.0,893.0,221552,570.0,Japanese,Japan,PG-13,851.0,8.4,11000,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
 Black and White,69.0,114.0,22.0,413.0,572.0,4293,53.0,French,France,PG-13,548.0,6.9,235,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
Color,26.0,124.0,42.0,161.0,801.0,2998,74.0,English,USA,PG,174.0,4.5,1000,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
Color,168.0,104.0,214.0,430.0,1000.0,43205,232.0,English,Australia,R,509.0,7.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,27.0,118.0,14.0,400.0,2000.0,2302,20.0,English,USA,PG,769.0,7.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Color,28.0,80.0,121.0,587.0,836.0,4518,66.0,English,USA,R,624.0,2.8,241,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,146.0,107.0,110.0,722.0,23000.0,261317,1137.0,English,USA,R,876.0,7.5,20000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Color,67.0,125.0,55.0,2.0,991.0,8087,33.0,English,Australia,R,10.0,7.1,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,93.0,115.0,115.0,977.0,9000.0,16215,138.0,English,USA,R,1000.0,6.4,401,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,28.0,88.0,12.0,231.0,979.0,14015,83.0,English,USA,G,532.0,6.7,831,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Color,131.0,122.0,11000.0,188.0,11000.0,7976,61.0,English,USA,R,11000.0,5.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,105.0,103.0,78.0,101.0,488.0,13727,79.0,Japanese,Japan,PG-13,336.0,6.9,973,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0
Color,21.0,101.0,25.0,407.0,18000.0,2613,46.0,English,USA,PG,723.0,6.2,445,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Color,140.0,101.0,46.0,902.0,33000.0,41249,67.0,English,USA,R,4000.0,6.3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,9.0,107.0,58.0,324.0,699.0,3843,25.0,English,USA,R,533.0,6.4,399,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,83.0,86.0,0.0,3.0,46.0,11391,66.0,Cantonese,Hong Kong,PG,33.0,6.5,1000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,8.0,118.0,8.0,11.0,106.0,7147,16.0,French,France,R,56.0,6.0,136,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Color,138.0,107.0,14.0,311.0,403.0,13026,75.0,English,USA,PG-13,368.0,5.1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,0,0
Color,42.0,100.0,3.0,442.0,14000.0,9868,81.0,English,USA,R,506.0,5.5,217,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
Color,140.1942719807731,30.0,686.5092123911724,9.0,310.0,18,272.77080844285143,English,UK,R,11.0,7.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,92.0,110.0,278.0,181.0,3000.0,6147,36.0,English,USA,PG-13,602.0,5.4,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,140.0,106.0,448.0,648.0,9000.0,20821,62.0,English,Spain,R,750.0,5.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,140.1942719807731,7.0,23.0,51.0,344.0,118,272.77080844285143,English,USA,R,281.0,5.2,30,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,29.0,102.0,10.0,60.0,483.0,5154,29.0,Mandarin,China,R,472.0,6.2,314,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,29.0,98.0,5.0,716.0,18000.0,25450,118.0,English,UK,R,867.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,39.0,83.0,0.0,700.0,12000.0,5203,11.0,English,South Africa,G,857.0,5.8,1000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,2.0,153.0,0.0,7.0,109.0,102,1.0,English,India,R,36.0,7.0,58,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Color,2.0,98.0,2.0,53.0,729.0,50,3.0,English,USA,PG,282.0,4.8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Color,140.1942719807731,105.0,23.0,897.0,22000.0,178,1.0,English,Panama,R,2000.0,7.2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Color,64.0,96.0,160.0,889.0,14000.0,21833,101.0,English,USA,PG-13,1000.0,5.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,120.0,105.0,17.0,897.0,12000.0,43879,133.0,English,USA,R,991.0,6.4,11000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,143.0,125.0,43.0,7.0,2000.0,77656,220.0,Mandarin,China,PG-13,594.0,7.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,160.0,184.0,34.0,155.0,486.0,29602,110.0,German,Germany,R,471.0,7.4,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Color,92.0,236.0,0.0,232.0,933.0,186485,382.0,English,USA,PG-13,839.0,8.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,286.0,97.0,52.0,384.0,3000.0,160418,296.0,English,USA,R,957.0,5.7,16000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,43.0,113.0,17.0,551.0,14000.0,30213,112.0,English,USA,R,599.0,6.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Color,69.0,95.0,15.0,528.0,1000.0,62861,232.0,English,USA,PG,852.0,5.9,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,242.0,103.0,0.0,157.0,611.0,222018,869.0,English,USA,R,422.0,7.2,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Color,149.0,91.0,17.0,670.0,1000.0,65512,478.0,English,USA,R,795.0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,253.0,146.0,0.0,413.0,888.0,610333,1320.0,English,USA,R,629.0,8.4,37000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,198.0,116.0,0.0,459.0,1000.0,732212,809.0,English,USA,PG,690.0,8.5,39000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,147.0,93.0,37.0,545.0,885.0,45317,536.0,English,USA,R,828.0,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,36.0,113.0,0.0,256.0,607.0,8346,59.0,English,USA,PG-13,269.0,4.1,1000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,6.0,90.0,97.0,319.0,731.0,60,6.0,English,USA,R,634.0,5.0,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,181.0,101.0,8.0,110.0,544.0,77987,120.0,English,USA,PG-13,449.0,6.1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,97.0,95.0,189.0,306.0,500.0,57479,205.0,English,USA,PG-13,308.0,5.4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,167.0,109.0,93.0,521.0,31000.0,53977,125.0,English,Belgium,R,3000.0,7.1,14000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Color,47.0,85.0,2.0,402.0,1000.0,2855,119.0,English,UK,G,539.0,3.6,663,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,308.0,101.0,42.0,219.0,991.0,93272,251.0,English,USA,R,894.0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,246.0,125.0,6000.0,7.0,17.0,417971,902.0,Japanese,Japan,PG,10.0,8.6,28000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Color,23.0,118.0,0.0,30.0,483.0,1904,12.0,Mandarin,China,R,91.0,6.2,332,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,29.0,132.0,79.0,1000.0,14000.0,17982,95.0,English,UK,PG,12000.0,7.0,1000,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Color,252.0,131.0,33.0,326.0,876.0,98741,236.0,English,USA,PG-13,526.0,7.6,53000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,102.0,129.0,51.0,630.0,948.0,72715,103.0,English,USA,R,822.0,6.5,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,134.0,100.0,14.0,356.0,3000.0,71276,181.0,English,USA,PG,547.0,6.4,13000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,30.0,172.0,75.0,102.0,617.0,6156,91.0,English,USA,Approved,134.0,6.7,560,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,136.0,97.0,31.0,562.0,2000.0,43867,83.0,English,USA,R,2000.0,6.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,102.0,121.0,33.0,505.0,1000.0,5147,37.0,English,USA,PG,919.0,6.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,10.0,92.0,22.0,0.0,2.0,1153,15.0,English,USA,G,0.0,5.7,238,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,31.0,116.0,500.0,530.0,12000.0,3536,44.0,English,France,R,1000.0,6.3,228,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
Color,63.0,110.0,44.0,85.0,8000.0,550,3.0,Hebrew,USA,R,691.0,7.8,599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,220.0,90.0,15.0,16000.0,87000.0,80903,518.0,English,USA,R,17000.0,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
Color,241.0,81.0,0.0,836.0,12000.0,143251,710.0,English,USA,R,11000.0,7.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,252.0,97.0,0.0,233.0,654.0,78883,662.0,English,Canada,R,529.0,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,23.0,107.0,15.0,27.0,82.0,625,4.0,Chinese,China,PG-13,39.0,5.7,124,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,156.0,118.0,0.0,551.0,40000.0,213226,648.0,English,USA,R,693.0,7.7,15000,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,192.0,100.0,0.0,985.0,3000.0,94292,287.0,English,USA,PG-13,2000.0,6.4,13000,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,351.0,97.0,89.0,329.0,920.0,216581,397.0,English,USA,R,798.0,6.4,21000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,57.0,114.0,55.0,360.0,789.0,265818,213.0,English,USA,PG-13,424.0,6.9,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,99.0,130.0,545.0,697.0,15000.0,153468,204.0,English,USA,PG,11000.0,7.3,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,343.0,82.0,119.0,6.0,332.0,297014,1198.0,English,USA,R,165.0,7.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,163.0,96.0,126.0,584.0,2000.0,131801,548.0,English,USA,PG-13,788.0,6.2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,110.0,105.0,12000.0,643.0,12000.0,58743,192.0,English,USA,PG,664.0,6.6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Color,233.0,122.0,301.0,457.0,1000.0,96569,522.0,English,USA,PG-13,539.0,6.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Color,91.0,88.0,31.0,489.0,1000.0,59380,202.0,English,USA,R,489.0,5.7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,169.0,110.0,179.0,734.0,12000.0,24854,374.0,English,USA,PG-13,1000.0,3.1,31000,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Color,142.0,103.0,15.0,172.0,723.0,49077,475.0,English,USA,PG-13,552.0,6.3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,50.0,106.0,8.0,521.0,748.0,10104,69.0,English,USA,PG-13,656.0,5.7,265,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,195.0,98.0,72.0,566.0,1000.0,107815,485.0,English,USA,R,624.0,7.1,10000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,129.0,68.0,116.0,481.0,8000.0,183425,425.0,English,USA,PG-13,503.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,156.0,94.0,52.0,261.0,567.0,13562,103.0,English,USA,PG-13,312.0,6.1,19000,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,103.0,99.0,42.0,557.0,975.0,18727,45.0,English,USA,PG,569.0,6.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Color,217.0,107.0,323.0,794.0,1000.0,290949,629.0,English,USA,R,1000.0,7.8,13000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
Color,134.0,180.0,869.0,521.0,692.0,270790,549.0,English,USA,R,670.0,8.3,16000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Color,146.0,89.0,29.0,458.0,2000.0,27664,260.0,English,USA,PG-13,690.0,3.9,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
Color,159.0,97.0,70.0,625.0,2000.0,245989,554.0,English,USA,PG-13,1000.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,111.0,113.0,22.0,148.0,727.0,35718,317.0,English,USA,PG-13,171.0,6.7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,187.0,131.0,500.0,555.0,1000.0,65201,651.0,English,UK,R,559.0,7.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Color,20.0,44.0,686.5092123911724,650.0,828.0,65785,281.0,English,USA,TV-PG,787.0,7.5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,44.0,103.0,0.0,805.0,12000.0,27149,96.0,English,USA,PG-13,899.0,6.3,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,588.0,119.0,0.0,529.0,15000.0,395087,1101.0,English,USA,R,6000.0,7.8,114000,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,415.0,98.0,11000.0,218.0,594.0,150082,384.0,English,USA,PG-13,268.0,7.3,36000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,279.0,111.0,521.0,64.0,97.0,83374,828.0,English,USA,R,68.0,7.6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Color,97.0,94.0,23.0,582.0,2000.0,36666,144.0,English,USA,PG-13,1000.0,5.3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,60.0,122.0,380.0,2000.0,18000.0,101889,365.0,English,USA,R,11000.0,7.9,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Color,27.0,81.0,8.0,341.0,844.0,29621,76.0,English,USA,PG-13,456.0,5.3,588,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Color,212.0,89.0,0.0,606.0,2000.0,46492,335.0,English,USA,R,826.0,6.8,7000,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Color,110.0,106.0,80.0,723.0,2000.0,35514,114.0,English,USA,PG,795.0,7.1,15000,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
Color,45.0,122.0,0.0,191.0,643.0,17277,124.0,English,USA,R,559.0,7.2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Color,190.0,86.0,62.0,59.0,390.0,52467,248.0,English,USA,R,258.0,5.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Color,77.0,103.0,130.0,406.0,691.0,62009,109.0,English,USA,PG,476.0,5.8,2000,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
 Black and White,151.0,121.0,17000.0,356.0,22000.0,235133,494.0,English,USA,R,394.0,8.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
